"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"99","Baytree Hotel ","59 Vicarage Ln, London, England, E15 4HG, United Kingdom, 866-573-4235","Stratford",6.4,5,"",2,"2","55","2019-11-29","2019-11-30",2,0,1161053248,2.5,"51.540394,0.010838","16",NA,0,0,0,0,0,1,0,0,0
"100","Bazely Street - Deluxe Double Room","41 Bazely Street, London, England, E14 0ES, United Kingdom, 866-573-4235","Canary Wharf",5,2,"",NA,NA,"55","2019-11-29","2019-11-30",2,0,1179951552,3.5,"51.51,-0.01072",NA,NA,0,0,0,0,0,0,0,0,1
"101","Beales Hotel","Cornet Way, Hatfield, England, AL10 9NG, United Kingdom, 866-573-4235","Hatfield",NA,8.4,"Very Good",161,"4","73","2019-11-29","2019-11-30",2,0,224273,4,"51.76171,-0.24164","53","2",1,1,1,1,1,1,1,0,1
"102","Beaufort Hotel","33 Beaufort Gardens, Knightsbridge, London, England, SW3 1PP, United Kingdom, 866-573-4235","Knightsbridge",1.7,8.8,"Fabulous",133,"4.5","255","2019-11-29","2019-11-30",2,0,170486,4,"51.4979,-0.164095","29","5",0,0,1,1,1,1,1,0,0
"103","Beautiful Room in Victorian Family Home","Cranbrook Road, Ilford, England, IG1 4UT, United Kingdom, 866-573-4235","Ilford",9.3,10,"Exceptional",NA,NA,"79","2019-11-29","2019-11-30",2,0,875963552,3.5,"51.56968,0.06467",NA,NA,0,0,0,0,0,0,0,0,1
"104","Beautiful Rooms Near Excel Center","1 Colman Road, London, England, E16 3JY, United Kingdom, 866-573-4235","Newham",6.9,8.8,"Fabulous",5,NA,"43","2019-11-29","2019-11-30",2,0,742439232,3.5,"51.51599,0.0326","5","2",0,0,0,0,0,1,0,0,1
"105","Belgrave Hotel","9-13 Clapham Road, London, England, SW9 0JD, United Kingdom, 866-573-4235","London",2,6.8,"Good",144,"3.5","69","2019-11-29","2019-11-30",2,0,454568,3,"51.480576,-0.11364","33",NA,0,0,0,0,0,1,1,0,0
"106","Belle Cour Russell Square","42 Tavistock Place, Bloomsbury, London, England, WC1H 9RE, United Kingdom, 866-573-4235","Bloomsbury",1.2,5.8,"",106,"2.5","128","2019-11-29","2019-11-30",2,0,313442,4,"51.525579,-0.125801","10","5",0,0,0,1,0,1,0,0,0
"107","Belle Cour Victoria","4 Upper Tachbrook Street, Westminister, London, England, SW1V 1SH, United Kingdom, 866-573-4235","Victoria",1.1,4.8,"",55,"2.5","164","2019-11-29","2019-11-30",2,0,395485,3,"51.493447,-0.139734","6",NA,0,0,0,0,0,1,0,0,0
"108","Belmond Cadogan Hotel","75 Sloane Street, Chelsea, London, England, SW1X 9SG, United Kingdom, 866-573-4235","Knightsbridge",1.5,10,"Exceptional",5,"5","715","2019-11-29","2019-11-30",2,0,180554,5,"51.497009,-0.158927","65","5",1,1,1,1,1,0,1,0,0
"109","Belvedere Hotel","52-54 Norfolk Square, Paddington, London, England, W2 1RT, United Kingdom, 866-573-4235","Paddington",2,7,"Good",403,"3.5","81","2019-11-29","2019-11-30",2,0,285973,2.5,"51.516471,-0.172765","39",NA,0,0,0,0,0,1,0,0,0
"110","Berjaya Eden Park London Hotel","35-39 Inverness Terrace, Bayswater, London, England, W2 3JS, United Kingdom, 866-573-4235","Paddington",2.5,6.6,"Good",547,"3","81","2019-11-29","2019-11-30",2,0,189701,3,"51.512015,-0.186399","111","7",0,0,0,0,0,1,1,0,0
"111","Berwick Manor Hotel","Berwick Manor, Rainham, England, RM13 9EL, United Kingdom, 866-573-4235","Rainham",NA,8.6,"Fabulous",36,"4","66","2019-11-29","2019-11-30",2,0,973191872,3.5,"51.52754,0.22557","14",NA,1,1,0,1,0,1,0,0,1
"112","Best Western Airlink Hotel London Heathrow","18-22 Pump Lane, Hayes, England, UB3 3NB, United Kingdom, 866-573-4235","Hayes",12,7.6,"Good",177,"4","63","2019-11-29","2019-11-30",2,0,447484,3.5,"51.505646,-0.413052","52","3",1,1,1,0,1,1,1,0,1
"113","Best Western Buckingham Palace Rd","8-12 St. Georges Drive, London, England, SW1V 4BJ, United Kingdom, 866-573-4235","Victoria",1.3,8,"Very Good",344,"3.5","175","2019-11-29","2019-11-30",2,0,285942,3,"51.4921,-0.146118","81","6",0,0,0,0,1,1,0,0,0
"114","Best Western Burns Hotel Kensington","18-26 Barkston Gardens, London, England, SW5 0EN, United Kingdom, 866-573-4235","Earl's Court",2.9,7.8,"Good",346,"3.5","111","2019-11-29","2019-11-30",2,0,284450,3,"51.492238,-0.191038","104","6",0,1,0,0,0,1,0,0,1
"115","Best Western Corona","85-89 Belgrave Road, Victoria, London, England, SW1V 2BQ, United Kingdom, 866-573-4235","Victoria",1.3,7.6,"Good",311,"3.5","132","2019-11-29","2019-11-30",2,0,286058,3,"51.489885,-0.137143","51","5",0,0,0,0,0,1,1,0,0
"116","Best Western Gatwick Skylane Hotel","34 Bonehurst Road, Horley, England, RH6 8QF, United Kingdom, 866-573-4235","Horley",NA,7.2,"Good",422,"3","56","2019-11-29","2019-11-30",2,0,205736,3,"51.186374,-0.163809","73","3",1,1,0,1,1,1,0,0,1
"117","Best Western Greater London Hotel","60 Cranbrook Road, Ilford, England, IG1 4NH, United Kingdom, 866-573-4235","Ilford",NA,7,"Good",98,"4","39","2019-11-29","2019-11-30",2,0,445019,3,"51.561378,0.069085","22","3",0,0,0,1,0,1,0,0,0
"118","Best Western London Highbury","374 Seven Sisters Road, London, England, N4 2PG, United Kingdom, 866-573-4235","London",4.4,8.2,"Very Good",187,"4","76","2019-11-29","2019-11-30",2,0,499346,3,"51.568003,-0.099536","45",NA,0,1,0,1,0,1,1,0,1
"119","Best Western London Ilford Hotel","3-5 Argyle Road, Ilford, England, IG1 3BH, United Kingdom, 866-573-4235","Ilford",NA,7.4,"Good",158,"3.5","40","2019-11-29","2019-11-30",2,0,265413,4,"51.559942,0.067412","65","3",0,0,0,0,0,1,0,0,0
"120","Best Western Mornington Hotel London Hyde Park","12 Lancaster Gate, London, England, W2 3LG, United Kingdom, 866-573-4235","Paddington",2.2,8,"Very Good",482,"4","184","2019-11-29","2019-11-30",2,0,168099,4,"51.511882,-0.178276","70","5",0,1,1,1,1,1,1,0,0
"121","Best Western Palm Hotel","64-76 Hendon Way, London, England, NW2 2NL, United Kingdom, 866-573-4235","Cricklewood",5.1,7.6,"Good",267,"3.5","81","2019-11-29","2019-11-30",2,0,268428,4,"51.563657,-0.204811","101","3",0,1,1,1,1,1,1,0,1
"122","Best Western Plus Delmere Hotel","130 Sussex Gardens, London, England, W2 1UB, United Kingdom, 866-573-4235","Paddington",2,8.6,"Fabulous",350,"4.5","145","2019-11-29","2019-11-30",2,0,284677,3,"51.515627,-0.172258","39","6",0,1,0,0,1,1,1,0,1
"123","Best Western Plus Vauxhall Hotel","152 Old South Lambeth Road, London, England, SW8 1XX, United Kingdom, 866-573-4235","Vauxhall",1.9,8.4,"Very Good",200,"4","137","2019-11-29","2019-11-30",2,0,678597,3.5,"51.4801,-0.1241","28",NA,0,1,0,0,1,1,1,0,0
"124","Best Western Plus Vauxhall Hotel","152 Old South Lambeth Road, London, England, SW8 1XX, United Kingdom, 866-573-4235","Vauxhall",1.9,8.4,"Very Good",200,"4","137","2019-11-29","2019-11-30",2,0,678597,3.5,"51.4801,-0.1241","28",NA,0,1,0,0,1,1,1,0,0
"125","Best Western Plus Vauxhall Hotel","152 Old South Lambeth Road, London, England, SW8 1XX, United Kingdom, 866-573-4235","Vauxhall",1.9,8.4,"Very Good",200,"4","137","2019-11-29","2019-11-30",2,0,678597,3.5,"51.4801,-0.1241","28",NA,0,1,0,0,1,1,1,0,0
"126","Best Western Plus Vauxhall Hotel","152 Old South Lambeth Road, London, England, SW8 1XX, United Kingdom, 866-573-4235","Vauxhall",1.9,8.4,"Very Good",200,"4","137","2019-11-29","2019-11-30",2,0,678597,3.5,"51.4801,-0.1241","28",NA,0,1,0,0,1,1,1,0,0
"127","Best Western Swiss Cottage Hotel","4 Adamson Road, Swiss Cottage, London, England, NW3 3HP, United Kingdom, 866-573-4235","Hampstead",3.2,8.2,"Very Good",274,"3.5","132","2019-11-29","2019-11-30",2,0,15768416,3,"51.544603,-0.172754","59","5",0,1,0,1,0,1,0,0,1
"128","Best Western The Boltons","19-21 Penywern Road, Earls Court, London, England, SW5 9TT, United Kingdom, 866-573-4235","Earl's Court",3.1,7.8,"Good",361,"4","134","2019-11-29","2019-11-30",2,0,307495,4,"51.490846,-0.193637","56","4",0,0,0,0,1,1,1,0,0
"129","Best Western Thurrock Hotel","Ship Lane, Aveley, Purfleet, England, RM19 1YN, United Kingdom, 866-573-4235","Purfleet",NA,7.6,"Good",114,"3","47","2019-11-29","2019-11-30",2,0,378245,3,"51.488649,0.264536","66","3",1,1,0,1,0,1,1,0,1
"130","Best Western Victoria Palace","60-64 Warwick Way, Victoria, London, England, SW1V 1SA, United Kingdom, 866-573-4235","Victoria",1.2,7.8,"Good",606,"3.5","114","2019-11-29","2019-11-30",2,0,286154,3,"51.491725,-0.141618","86","6",0,0,0,0,1,1,0,0,0
"131","Best Western Welwyn Garden City Homestead Court Hotel","Homestead Lane, Welwyn Garden City, England, AL7 4LX, United Kingdom, 866-573-4235","Welwyn Garden City",NA,7.8,"Good",226,"4","60","2019-11-29","2019-11-30",2,0,1491776,3,"51.79018,-0.189914","81","4",0,1,1,1,0,1,1,0,1
"132","Best Western White House Hotel","27-31 Upton Road, Watford, England, WD18 0JF, United Kingdom, 866-573-4235","Watford",NA,8.2,"Very Good",390,"3.5","62","2019-11-29","2019-11-30",2,0,7340448,3,"51.65644,-0.40181","67","3",0,1,0,0,0,1,0,0,1
"133","Bestroom Studios","11 Gloucester Street, Pimlico, London, England, SW1 V 2DB, United Kingdom, 866-573-4235","Victoria",1.3,8.8,"Fabulous",15,"3.5","111","2019-11-29","2019-11-30",2,0,683196,2.5,"51.4905,-0.14006","15",NA,0,0,0,0,0,0,0,0,1
"134","Bexleyheath Marriott Hotel","1 Broadway, Bexleyheath, England, DA6 7JZ, United Kingdom, 866-573-4235","Bexleyheath",NA,8.2,"Very Good",320,"4","81","2019-11-29","2019-11-30",2,0,132953,4,"51.455275,0.152376","142","5",1,1,1,1,1,1,1,1,1
"135","Bianca's House Hotel Heathrow Airport","19 Torridge Road, Slough, England, SL3 8UT, United Kingdom, 866-573-4235","Slough",18,7.2,"Good",11,"3","101","2019-11-29","2019-11-30",2,0,696130848,4,"51.490793,-0.535758","4","2",1,1,0,1,0,1,1,0,1
"136","Black Jack's Mill","Black Jack's Lock, Middlesex, Uxbridge, England, UB9 6HL, United Kingdom, 866-573-4235","Uxbridge",NA,9.2,"Superb",18,"4","81","2019-11-29","2019-11-30",2,0,883873568,3.5,"51.60216,-0.49532","7",NA,0,0,0,0,0,1,0,0,1
"137","Blakemore Hyde Park","30, Leinster Gardens, London, England, W2 3AN, United Kingdom, 866-573-4235","Paddington",2.4,8.2,"Very Good",126,"4","163","2019-11-29","2019-11-30",2,0,285982,4,"51.512937,-0.18354","138","6",1,1,1,1,1,1,1,0,1
"138","Blakes Hotel London","33 Roland Gardens, London, England, SW7 3PF, United Kingdom, 866-573-4235","South Kensington",2.6,8.4,"Very Good",46,"4.5","323","2019-11-29","2019-11-30",2,0,151416,5,"51.489285,-0.18007","45","6",1,1,0,0,1,1,1,0,1
"139","Blandford Hotel","80 Chiltern Street, London, England, W1U 5AF, United Kingdom, 866-573-4235","Marylebone",1.5,8.4,"Very Good",297,"4","166","2019-11-29","2019-11-30",2,0,284436,3.5,"51.521164,-0.155973","34",NA,0,0,0,0,1,1,1,0,0
"140","BLOC Hotel Gatwick","South Terminal, Gatwick Airport, Gatwick, England, RH6 0NN, United Kingdom, 866-573-4235","Gatwick",NA,8.4,"Very Good",4418,"4","87","2019-11-29","2019-11-30",2,0,441720,3,"51.155925,-0.162324","245","4",0,0,0,0,1,1,0,0,1
"141","Blue Bells","14 Pembridge Square, Notting Hill Gate, London, England, W2 4EH, United Kingdom, 866-573-4235","Royal Borough of Kensington and Chelsea",2.9,7.4,"Good",159,"3","129","2019-11-29","2019-11-30",2,0,285984,3,"51.511627,-0.194448","25","5",0,0,0,0,0,1,0,0,0
"142","Blueprint Apartments-No 5 Doughty Street","5 Doughty Street, London, England, WC1N 2PL, United Kingdom, 866-573-4235","Bloomsbury",1.2,8,"Very Good",41,"4","161","2019-11-29","2019-11-30",2,0,692972992,4,"51.52308,-0.11638","4",NA,0,0,0,0,0,1,0,0,0
"143","Blueprint Apartments - Turnmill Street","Turnmill Street 66, London, England, EC1M 5RR, United Kingdom, 866-573-4235","Farringdon",1.4,9.2,"Superb",34,"3.5","171","2019-11-29","2019-11-30",2,0,679413152,4,"51.52155,-0.10522",NA,NA,0,0,0,0,0,0,0,0,1
"144","Boka Hotel","33-37 Eardley Crescent, Earls Court, London, England, SW5 9JT, United Kingdom, 866-573-4235","Earl's Court",3.2,6.8,"Good",447,"3","80","2019-11-29","2019-11-30",2,0,311150,2,"51.488792,-0.195836","55","5",0,0,0,0,0,1,1,0,0
"145","Boston Court Hotel","26 Upper Berkeley Street, Marylebone, London, England, W1H 7QL, United Kingdom, 866-573-4235","City of Westminster",1.5,6,"Good",155,"2","78","2019-11-29","2019-11-30",2,0,255345,2,"51.51532,-0.16106","15","3",0,0,0,0,0,1,0,0,1
"146","Boston Manor Hotel","146-152 Boston Road, Hanwell, London, England, W7 2HJ, United Kingdom, 866-573-4235","Hanwell",8.8,7.4,"Good",214,"3","63","2019-11-29","2019-11-30",2,0,189142,3,"51.503752,-0.332993","43","3",1,1,0,1,0,1,1,0,1
"147","Boundary London","2-4 Boundary St (Enter on Redchurch St), Shoreditch, London, England, E2 7DD, United Kingdom, 866-573-4235","Shoreditch",2.5,8.8,"Fabulous",68,"4.5","198","2019-11-29","2019-11-30",2,0,91221728,5,"51.524333,-0.07627","17","3",1,1,1,1,1,1,1,0,0
"148","Brentwood Guest House Hotel","75-77 Rose Valley, Brentwood, England, CM14 4HJ, United Kingdom, 866-573-4235","Brentwood",NA,8.4,"Very Good",55,"4.5","59","2019-11-29","2019-11-30",2,0,516943,3.5,"51.61436,0.30147","20",NA,0,1,0,1,0,1,0,0,1
"149","Brewers Inn Hotel","147 East Hill, Wandsworth, London, England, SW18 2QB, United Kingdom, 866-573-4235","London",4.4,9.2,"Superb",64,"4.5","137","2019-11-29","2019-11-30",2,0,398853,3.5,"51.45687,-0.189557","16","2",1,1,0,1,1,1,0,0,1
"150","Brick Lane Comfy Apartments","23 Casson Street E.1, London, England, E1 5LA, United Kingdom, 866-573-4235","Whitechapel",2.7,6.8,"Good",11,"1","82","2019-11-29","2019-11-30",2,0,779175680,3.5,"51.51857,-0.06845","6","5",0,0,0,0,0,0,0,0,0
"151","Brick Lane Flat","50 Hanbury Street, London, England, E1 5JL, United Kingdom, 866-573-4235","Spitalfields",2.6,7,"Good",4,"1","71","2019-11-29","2019-11-30",2,0,692977920,3,"51.52018,-0.07129","2",NA,0,1,0,0,0,0,0,0,1
"152","Brick Lane Flats ","29 Whitechapel Road, London, England, E1 1DU, United Kingdom, 866-573-4235","Whitechapel",2.6,NA,NA,NA,NA,"149","2019-11-29","2019-11-30",2,0,695056352,3.5,"51.516733,-0.068853","1",NA,0,0,0,0,0,1,0,0,0
"153","Brick Lane Luxury Apartments","82-84 Brick Lane, London, England, E1 6RL, United Kingdom, 866-573-4235","Spitalfields",2.6,5.6,"",35,NA,"147","2019-11-29","2019-11-30",2,0,678174,4,"51.51936,-0.0716","6",NA,0,0,0,0,0,1,0,0,1
"154","Brick Lane Residential ","57 Fashion St, London, England, E1 6PX, United Kingdom, 866-573-4235","Tower Hamlets",2.7,NA,NA,NA,NA,"103","2019-11-29","2019-11-30",2,0,697870528,3.5,"51.522309,-0.06909","1",NA,0,0,0,0,0,1,0,0,0
"155","Bridge Hotel","Western Avenue, Greenford, England, UB6 8ST, United Kingdom, 866-573-4235","Greenford",NA,8.4,"Very Good",95,"4","70","2019-11-29","2019-11-30",2,0,395963,3,"51.53683,-0.34588","68","2",1,1,0,1,0,1,0,0,1
"156","Bridge Park Hotel","16 Hillside, Willesden, London, England, NW10 8BN, United Kingdom, 866-573-4235","Brent",6.2,6.8,"Good",113,"2.5","43","2019-11-29","2019-11-30",2,0,305427,2.5,"51.541119,-0.261604","43","4",1,1,0,1,0,1,0,0,1
"157","Brit Hotels Elephant Castle","35 Hampton Street, London, England, SE17 3AN, United Kingdom, 866-573-4235","Walworth",1.6,NA,NA,NA,NA,"109","2019-11-29","2019-11-30",2,0,530358,3.5,"51.491725,-0.100659","53","5",0,0,0,0,0,1,0,0,0
"158","Brit Hotels London Court","194-196 Earls Court Road, London, England, SW5 9QF, United Kingdom, 866-573-4235","Earl's Court",3,8.8,"Fabulous",502,"4.5","136","2019-11-29","2019-11-30",2,0,536408,3,"51.492742,-0.193998","22",NA,0,0,0,0,1,1,0,0,0
"159","Britannia Inn Hotel","54 Mansfield Road, Ilford, England, IG1 3BD, United Kingdom, 866-573-4235","Ilford",9.2,7,"Good",284,"3.5","39","2019-11-29","2019-11-30",2,0,371432,3,"51.564088,0.065355","36","3",0,0,0,0,0,1,0,0,1
"160","Brompton Hotel","30 Old Brompton Road, South Kensington, London, England, SW7 3DL, United Kingdom, 866-573-4235","South Kensington",2.3,6.4,"Good",151,"2.5","139","2019-11-29","2019-11-30",2,0,281846,3,"51.493568,-0.175247","25",NA,0,1,0,0,0,1,1,0,0
"161","Brompton House","13 Seagrave Road, West Brompton, London, England, SW6 1RP, United Kingdom, 866-573-4235","West Brompton",3.3,7.2,"Good",20,NA,"120","2019-11-29","2019-11-30",2,0,749538016,3.5,"51.48637,-0.19683","14",NA,0,0,0,0,0,1,1,0,1
"162","Brook Green Hotel","170 Shepherds Bush Road, Hammersmith, London, England, W6 7PB, United Kingdom, 866-573-4235","Hammersmith",4.2,9.2,"Superb",14,"4.5","157","2019-11-29","2019-11-30",2,0,398854,3,"51.497204,-0.222902","17","3",1,1,0,0,1,1,0,0,0
"163","Brook Hotel","52-54 Stamford Brook Road, London, England, W6 0XL, United Kingdom, 866-573-4235","Hammersmith and Fulham",5.2,9.2,"Superb",37,"4.5","122","2019-11-29","2019-11-30",2,0,519055776,3,"51.49795,-0.2474","17",NA,0,1,0,0,0,1,0,0,1
"164","Brook Kingston Lodge Hotel","94 Kingston Hill, Kingston Upon Thames, England, KT2 7NP, United Kingdom, 866-573-4235","Kingston Upon Thames",NA,7.8,"Good",209,"4","85","2019-11-29","2019-11-30",2,0,223612,4,"51.419,-0.279057","67","3",1,1,0,1,0,1,1,0,1
"165","Brunel Hotel","79-81 Gloucester Terrace, London, England, W2 3HB, United Kingdom, 866-573-4235","Paddington",2.2,7,"Good",357,"3","137","2019-11-29","2019-11-30",2,0,284705,3,"51.513789,-0.17885","40","6",1,1,0,0,0,1,0,0,0
"166","Bulgari Hotel London","171 Knightsbridge, London, England, SW7 1DW, United Kingdom, 866-573-4235","Knightsbridge",1.6,9.6,"Exceptional",48,"4.5","6","2019-11-29","2019-11-30",2,0,402984,5,"51.501649,-0.162858","85","9",1,0,1,1,1,1,1,1,1
"167","Burnham Beeches Hotel","Grove Road, Burnham, Slough, England, SL1 8DP, United Kingdom, 866-573-4235","Slough",NA,7.6,"Good",128,"4","81","2019-11-29","2019-11-30",2,0,260239,4,"51.53935,-0.64837","82","2",1,1,1,1,0,1,1,1,1
"168","Byron Hotel London","36-38 Queensborough Terrace, London, England, W2 3SH, United Kingdom, 866-573-4235","Paddington",2.5,7.2,"Good",372,"3.5","129","2019-11-29","2019-11-30",2,0,121527,3,"51.51195,-0.185354","45","6",0,0,0,1,0,1,1,0,0
"169","Cabot Inn","3 Cabot Way, London, England, E6 1QS, United Kingdom, 866-573-4235","Newham",7.6,9,"Superb",31,"5","47","2019-11-29","2019-11-30",2,0,732159136,2.5,"51.53281,0.04306","8","2",0,0,0,0,0,1,1,0,1
"170","Caesar Hotel","26-33 Queens Gardens, Hyde Park, London, England, W2 3BE, United Kingdom, 866-573-4235","Paddington",2.4,8.4,"Very Good",1053,"4","159","2019-11-29","2019-11-30",2,0,121965,4,"51.513538,-0.182624","140","4",1,1,1,1,1,1,1,0,0
"171","Caledonian Studio Flats","287 Caledonian Road, Islington, London, England, N1 1EG, United Kingdom, 866-573-4235","Islington",2.3,6,"Good",5,"2","111","2019-11-29","2019-11-30",2,0,968308960,3,"51.540518,-0.117136","7",NA,0,0,0,0,0,0,0,0,1
"172","Camden Belmont Hotel","203 Camden Rd, London, England, NW1 9AA, United Kingdom, 866-573-4235","Kentish Town",2.8,8,"Very Good",127,"3","89","2019-11-29","2019-11-30",2,0,869769248,3,"51.54807,-0.13052","16",NA,0,0,0,0,1,0,0,0,0
"173","Camden Enterprise Hotel","2 Haverstock Hill, London, England, NW3 2BL, United Kingdom, 866-573-4235","Camden Town",2.8,9,"Superb",333,"4.5","150","2019-11-29","2019-11-30",2,0,612318624,3.5,"51.54418,-0.15321","21","3",0,1,0,0,1,1,0,0,0
"174","Camden Road Rooms with Shared Kitchen","22 Barnborough, Camden Street, London, England, NW1 0HL, United Kingdom, 866-573-4235","Camden Town",2.1,NA,NA,NA,NA,"91","2019-11-29","2019-11-30",2,0,1213435968,3,"51.537831,-0.137654","3",NA,0,0,0,0,0,1,0,0,0
"175","Canal Cottages","Packet Boat Lane, Cowley, Uxbridge, England, UB8 2JS, United Kingdom, 866-573-4235","Uxbridge",NA,7.6,"Good",15,"4","70","2019-11-29","2019-11-30",2,0,1069445792,3.5,"51.52,-0.48327","5",NA,1,0,0,0,0,0,0,0,1
"176","Canary Heights","213 Barking Road, London, England, E16 4HH, United Kingdom, 866-573-4235","Newham",6.2,6.6,"Good",214,"3","42","2019-11-29","2019-11-30",2,0,537409,3,"51.51922,0.015792","55",NA,0,0,0,0,0,1,0,0,1
"177","Canary Riverside Plaza Hotel","46 Westferry Circus, Canary Wharf, London, England, E14 8RS, United Kingdom, 866-573-4235","Canary Wharf",4.3,9,"Superb",77,"4.5","1","2019-11-29","2019-11-30",2,0,172390,5,"51.506786,-0.027503","142","8",1,1,1,1,1,1,1,1,1
"178","Canary Wharf - Thames View","1605 Roosevelt Tower, 18 Manhattan Plaza, London, England, E14 9NW, United Kingdom, 866-573-4235","Canary Wharf",5,6,"Good",2,NA,"142","2019-11-29","2019-11-30",2,0,1106665760,4,"51.5078,-0.01128",NA,NA,0,0,0,0,0,0,0,0,1
"179","Cardiff","5, 7, 9 Norfolk Square, Paddington, London, England, W2 1RU, United Kingdom, 866-573-4235","Paddington",2.1,6.8,"Good",389,"3.5","151","2019-11-29","2019-11-30",2,0,286018,3,"51.51549,-0.1739","60","4",0,0,0,0,0,1,0,0,0
"180","Caring Hotel","24 Craven Hill Gardens, London, England, W2 3EA, United Kingdom, 866-573-4235","Paddington",2.4,7.6,"Good",200,"4","96","2019-11-29","2019-11-30",2,0,286020,2,"51.51274,-0.183045","25","4",0,0,0,0,0,1,0,0,0
"181","Carlton Hotel","90 Belgrave Road, Victoria, London, England, SW1V 2BJ, United Kingdom, 866-573-4235","Victoria",1.3,6.4,"Good",202,"2.5","137","2019-11-29","2019-11-30",2,0,286024,2,"51.490158,-0.137782","20","5",0,0,0,0,0,1,0,0,0
"182","Castle Hotel Windsor - MGallery","18 High Street, Windsor, England, SL4 1LJ, United Kingdom, 866-573-4235","Windsor",NA,8.8,"Fabulous",292,"4","133","2019-11-29","2019-11-30",2,0,138739,4,"51.482021,-0.607126","108","3",1,1,1,1,1,1,1,0,1
"183","Castleton Hotel","164-166 Sussex Gardens, London, England, W2 1UD, United Kingdom, 866-573-4235","Paddington",2,6.4,"Good",207,"3","102","2019-11-29","2019-11-30",2,0,299226,3,"51.514947,-0.173163","46","4",0,0,0,0,1,1,0,0,1
"184","CE Apartments - Greenwich","Hawthorne Crescent, Greenwich, London, England, SE10 9GA, United Kingdom, 866-573-4235","London",6.1,2,"",NA,NA,"304","2019-11-29","2019-11-30",2,0,1122903136,3.5,"51.48491,0.01005",NA,NA,0,0,0,0,0,0,0,0,1
