"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"99","Astoria Hotel","100 Sussex Gardens, London, England, W2 1UH, United Kingdom, 866-573-4235","Paddington",2,7,"Good",135,"3","113","2019-10-01","2019-10-02",2,0,481013,3,"51.516247,-0.171121","23","3",0,0,0,0,0,1,0,0,1
"100","Astors Belgravia","106-112 Ebury Street, London, England, SW1W 9QD, United Kingdom, 866-573-4235","Victoria",1.4,7.6,"Good",363,"3.5","152","2019-10-01","2019-10-02",2,0,546692,3.5,"51.493564,-0.149967","47",NA,0,0,0,0,1,1,0,0,0
"101","Athena","110/114 Sussex Gardens, Hyde Park, London, England, W2 1UA, United Kingdom, 866-573-4235","Paddington",2,7.8,"Good",1372,"3.5","108","2019-10-01","2019-10-02",2,0,290279,3,"51.51593,-0.171745","36","4",0,0,0,0,0,1,0,0,1
"102","Atlas Studios","16 Talbot square, W21TS, London, England, W2 1TS, United Kingdom, 866-573-4235","Paddington",2.1,7.6,"Good",87,"3.5","72","2019-10-01","2019-10-02",2,0,489442,2,"51.515078,-0.174671","52",NA,0,0,0,0,0,1,0,0,0
"103","Atrium Hotel Heathrow","Great South-West Rd, Feltham, England, TW14 0AW, United Kingdom, 866-573-4235","Feltham",13,7.2,"Good",36,"3","85","2019-10-01","2019-10-02",2,0,889564352,4,"51.46661,-0.42061","612","5",1,1,1,1,1,1,1,1,1
"104","Aubrey Park","Hemel Hempstead Road, Redbourn, St Albans, England, AL3 7AF, United Kingdom, 866-573-4235","St Albans",NA,7.8,"Good",353,"3.5","90","2019-10-01","2019-10-02",2,0,139006,4,"51.786561,-0.412894","137","2",1,1,1,1,0,1,1,0,1
"105","Austin Suites","4 Hackney Road, London, England, E2 7NS, United Kingdom, 866-573-4235","Shoreditch",2.6,6.4,"Good",6,"1","148","2019-10-01","2019-10-02",2,0,1029457920,3,"51.52732,-0.07714","1",NA,0,0,0,0,0,1,0,0,0
"106","Avis Hotel Bromley ","33 Rodway Road, Bromley, England, BR1 3JP, United Kingdom, 866-573-4235","Bromley",NA,8.6,"Fabulous",6,"3.5","93","2019-10-01","2019-10-02",2,0,804303168,3.5,"51.41199,0.02138","8",NA,1,1,0,0,0,1,1,0,1
"107","Aviva Guest House","42 Glenthorne Rd, London, England, W6 0LS, United Kingdom, 866-573-4235","Hammersmith",4.4,8.6,"Fabulous",96,"4.5","90","2019-10-01","2019-10-02",2,0,1046179872,NA,"51.494569,-0.228645","11",NA,0,0,0,0,1,1,1,0,0
"108","Avni Kensington Hotel","40-44 Harrington Gardens, Kensington and Chelsea, London, England, SW7 4LT, United Kingdom, 866-573-4235","South Kensington",2.7,6.8,"Good",339,"3","126","2019-10-01","2019-10-02",2,0,17661504,3.5,"51.492495,-0.186451","83","7",0,1,0,0,0,1,1,0,0
"109","Avo Hotel","82 Dalston Lane, London, England, E8 3AH, United Kingdom, 866-573-4235","Dalston",3.6,8.6,"Fabulous",20,"4.5","121","2019-10-01","2019-10-02",2,0,738484992,3.5,"51.54606,-0.07008","6",NA,1,0,0,0,0,0,0,0,1
"110","Avoca House Hotel","46 Belsize Park, Hampstead, London, England, NW3 4EG, United Kingdom, 866-573-4235","Hampstead",3.3,8,"Very Good",210,"4","86","2019-10-01","2019-10-02",2,0,285954,2.5,"51.546295,-0.173617","9","4",0,0,0,0,0,1,0,0,0
"111","Avon Hotel","50 Norfolk Square, London, England, W2 1RT, United Kingdom, 866-573-4235","Paddington",2,7.6,"Good",5,"3","120","2019-10-01","2019-10-02",2,0,309483,2,"51.51661,-0.17267","20",NA,0,0,0,0,0,1,0,0,0
"112","Avonmore Hotel Cartwright Gardens","57 Cartwright Gardens, London, England, WC1H 9EL, United Kingdom, 866-573-4235","Bloomsbury",1.3,6.4,"Good",105,"3","137","2019-10-01","2019-10-02",2,0,285955,3,"51.526256,-0.126604","15","3",0,0,0,0,0,1,0,0,0
"113","Aziz Manzil","49 Zealand Ave, West Drayton, England, UB7 0BW, United Kingdom, 866-573-4235","West Drayton",15,9.6,"Exceptional",11,NA,"109","2019-10-01","2019-10-02",2,0,791680480,3,"51.48369,-0.47563","2",NA,0,0,0,0,0,1,1,0,1
"114","B+B Belgravia","64-66 Ebury Street, London, England, SW1W 9QD, United Kingdom, 866-573-4235","Victoria",1.3,8,"Very Good",533,"4","155","2019-10-01","2019-10-02",2,0,444634,4,"51.494413,-0.148957","26","3",0,0,0,0,0,1,0,0,0
"115","Baker Street","99 Baker Street, London, England, W1U 6LW, United Kingdom, 866-573-4235","Marylebone",1.5,2,"",NA,NA,"365","2019-10-01","2019-10-02",2,0,730211712,3.5,"51.5206,-0.15707",NA,NA,0,0,0,0,0,0,0,0,1
"116","Balham Lodge","204 Bedford Hill, London, England, SW12 9HJ, United Kingdom, 866-573-4235","London",NA,8.6,"Fabulous",103,"4","86","2019-10-01","2019-10-02",2,0,626721632,3,"51.43633,-0.14523","17",NA,0,0,0,0,0,1,0,0,1
"117","Balmoral House Hotel","156 Sussex Gardens, London, England, W2 1UD, United Kingdom, 866-573-4235","Paddington",2,7.6,"Good",124,"3.5","117","2019-10-01","2019-10-02",2,0,417134,2.5,"51.515142,-0.173061","18","4",0,0,0,0,0,1,0,0,1
"118","Banks Hotel","5 – 9 Park Avenue, Ilford, England, IG1 4RS, United Kingdom, 866-573-4235","Ilford",NA,5.4,"",71,"2","49","2019-10-01","2019-10-02",2,0,563545,2.5,"51.56385,0.068062","51","2",0,1,0,0,0,1,0,0,1
"119","Barbican Rooms","42-46 Chiswell Street, London, England, EC1Y 4SB, United Kingdom, 866-573-4235","The City of London",1.8,8.6,"Fabulous",164,"4.5","334","2019-10-01","2019-10-02",2,0,427926,4.5,"51.520872,-0.090911","55","5",1,1,1,0,1,1,1,0,1
"120","Barking Guest House","93 Wilmington Gardens, Barking, England, IG11 9TR, United Kingdom, 866-573-4235","Barking",NA,6,"Good",8,"4.5","47","2019-10-01","2019-10-02",2,0,732746560,2.5,"51.53976,0.08978","1",NA,0,0,0,0,0,0,0,0,1
"121","Barking Hotel","24A Station Parade, Barking, England, IG11 8DR, United Kingdom, 866-573-4235","Barking",NA,5.6,"",42,"2.5","70","2019-10-01","2019-10-02",2,0,675138,3,"51.53852,0.08063","15",NA,0,0,0,0,0,1,0,0,0
"122","Barry House","12 Sussex Place, Hyde Park, London, England, W2 2TP, United Kingdom, 866-573-4235","Paddington",2,7.2,"Good",250,"3.5","106","2019-10-01","2019-10-02",2,0,281845,3,"51.514371,-0.172722","17","5",0,0,0,0,0,1,0,0,0
"123","Batty Langley's","12 Folgate Street, Spitalfields, London, England, E1 6BX, United Kingdom, 866-573-4235","Spitalfields",2.3,9.6,"Exceptional",249,"5","307","2019-10-01","2019-10-02",2,0,576491,4,"51.521005,-0.077975","29","5",0,1,0,1,1,1,1,0,0
"124","Bayswater Inn","8-16 Princes Square, Bayswater, London, England, W2 4NT, United Kingdom, 866-573-4235","Paddington",2.8,6,"Good",627,"2.5","80","2019-10-01","2019-10-02",2,0,140320,3,"51.512944,-0.19218","165",NA,1,0,0,1,0,0,0,0,1
"125","Baytree Hotel ","59 Vicarage Ln, London, England, E15 4HG, United Kingdom, 866-573-4235","Stratford",6.4,5,"",2,"2","73","2019-10-01","2019-10-02",2,0,1161053248,2.5,"51.540394,0.010838","16",NA,0,0,0,0,0,1,0,0,0
"126","Beaconsfield Hotel","359 Green Lanes, Haringey, London, England, N4 1DZ, United Kingdom, 866-573-4235","London",NA,4.6,"",55,"2","75","2019-10-01","2019-10-02",2,0,383902,3,"51.576489,-0.098617","20","4",0,1,0,0,0,1,0,0,0
"127","Beales Hotel","Cornet Way, Hatfield, England, AL10 9NG, United Kingdom, 866-573-4235","Hatfield",NA,8.4,"Very Good",161,"4","122","2019-10-01","2019-10-02",2,0,224273,4,"51.76171,-0.24164","53","2",1,1,1,1,1,1,1,0,1
"128","Beaufort Hotel","33 Beaufort Gardens, Knightsbridge, London, England, SW3 1PP, United Kingdom, 866-573-4235","Knightsbridge",1.7,8.8,"Fabulous",131,"4.5","294","2019-10-01","2019-10-02",2,0,170486,4,"51.4979,-0.164095","29","5",0,0,1,1,1,1,1,0,0
"129","Beautiful House in Heart of Kensington ","South End 9, London, England, W8 5BU, United Kingdom, 866-573-4235","Kensington",2.7,NA,NA,NA,NA,"410","2019-10-01","2019-10-02",2,0,1157544320,4.5,"51.499475,-0.189341","1",NA,0,0,0,0,1,1,0,0,0
"130","Beautiful Rooms Near Excel Center","1 Colman Road, London, England, E16 3JY, United Kingdom, 866-573-4235","Newham",6.9,8.8,"Fabulous",5,NA,"43","2019-10-01","2019-10-02",2,0,742439232,3.5,"51.51599,0.0326","5","2",0,0,0,0,0,1,0,0,1
"131","Beaverbrook","Reigate Road, Leatherhead, England, KT22 8QX, United Kingdom, 866-573-4235","Leatherhead",NA,8.6,"Fabulous",12,"4.5","379","2019-10-01","2019-10-02",2,0,672195,4.5,"51.278476,-0.310532","29",NA,1,1,1,1,1,1,1,1,1
"132","Belgrave Hotel","9-13 Clapham Road, London, England, SW9 0JD, United Kingdom, 866-573-4235","London",2,6.8,"Good",144,"3.5","114","2019-10-01","2019-10-02",2,0,454568,3,"51.480576,-0.11364","33",NA,0,0,0,0,0,1,1,0,0
"133","Belgrove Hotel","1-3 Belgrove St, London, England, WC1H 8AB, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,6.4,"Good",145,"2.5","86","2019-10-01","2019-10-02",2,0,315472,2,"51.529704,-0.123439","51","4",0,0,0,0,0,1,0,0,0
"134","Belle Cour Russell Square","42 Tavistock Place, Bloomsbury, London, England, WC1H 9RE, United Kingdom, 866-573-4235","Bloomsbury",1.2,5.8,"",106,"2.5","111","2019-10-01","2019-10-02",2,0,313442,4,"51.525579,-0.125801","10","5",0,0,0,1,0,1,0,0,0
"135","Belle Cour Victoria","4 Upper Tachbrook Street, Westminister, London, England, SW1V 1SH, United Kingdom, 866-573-4235","Victoria",1.1,4.8,"",55,"2.5","105","2019-10-01","2019-10-02",2,0,395485,3,"51.493447,-0.139734","6",NA,0,0,0,0,0,1,0,0,0
"136","Belmond Cadogan Hotel","75 Sloane Street, Chelsea, London, England, SW1X 9SG, United Kingdom, 866-573-4235","Knightsbridge",1.5,10,"Exceptional",5,"5","715","2019-10-01","2019-10-02",2,0,180554,5,"51.497009,-0.158927","65","5",1,1,1,1,1,0,1,0,0
"137","Belmont Hotel","104 Sussex Gardens, Paddington, London, England, W2 1UH, United Kingdom, 866-573-4235","Paddington",2,6.8,"Good",106,"3","74","2019-10-01","2019-10-02",2,0,252899,3,"51.516066,-0.171126","23","5",0,0,0,0,0,1,0,0,1
"138","Belvedere Hotel","52-54 Norfolk Square, Paddington, London, England, W2 1RT, United Kingdom, 866-573-4235","Paddington",2,7,"Good",403,"3.5","81","2019-10-01","2019-10-02",2,0,285973,2.5,"51.516471,-0.172765","39",NA,0,0,0,0,0,1,0,0,0
"139","Berjaya Eden Park London Hotel","35-39 Inverness Terrace, Bayswater, London, England, W2 3JS, United Kingdom, 866-573-4235","Paddington",2.5,6.6,"Good",547,"3","101","2019-10-01","2019-10-02",2,0,189701,3,"51.512015,-0.186399","111","7",0,0,0,0,0,1,1,0,0
"140","Berwick Manor Hotel","Berwick Manor, Rainham, England, RM13 9EL, United Kingdom, 866-573-4235","Rainham",NA,8.6,"Fabulous",36,"4","66","2019-10-01","2019-10-02",2,0,973191872,3.5,"51.52754,0.22557","14",NA,1,1,0,1,0,1,0,0,1
"141","Best Inn Hotel","10-12 Argyle Road, Ilford, England, IG1 3BQ, United Kingdom, 866-573-4235","Ilford",NA,3.8,"",8,"2","61","2019-10-01","2019-10-02",2,0,730231968,2.5,"51.56042,0.06736","20",NA,0,0,0,0,0,1,0,0,1
"142","Best Western Airlink Hotel London Heathrow","18-22 Pump Lane, Hayes, England, UB3 3NB, United Kingdom, 866-573-4235","Hayes",12,7.6,"Good",177,"4","90","2019-10-01","2019-10-02",2,0,447484,3.5,"51.505646,-0.413052","52","3",1,1,1,0,1,1,1,0,1
"143","Best Western Buckingham Palace Rd","8-12 St. Georges Drive, London, England, SW1V 4BJ, United Kingdom, 866-573-4235","Victoria",1.3,8,"Very Good",343,"3.5","264","2019-10-01","2019-10-02",2,0,285942,3,"51.4921,-0.146118","81","6",0,0,0,0,1,1,0,0,0
"144","Best Western Burns Hotel Kensington","18-26 Barkston Gardens, London, England, SW5 0EN, United Kingdom, 866-573-4235","Earl's Court",2.9,7.8,"Good",346,"3.5","141","2019-10-01","2019-10-02",2,0,284450,3,"51.492238,-0.191038","104","6",0,1,0,0,0,1,0,0,1
"145","Best Western Corona","85-89 Belgrave Road, Victoria, London, England, SW1V 2BQ, United Kingdom, 866-573-4235","Victoria",1.3,7.6,"Good",311,"3.5","174","2019-10-01","2019-10-02",2,0,286058,3,"51.489885,-0.137143","51","5",0,0,0,0,0,1,1,0,0
"146","Best Western Gatwick Skylane Hotel","34 Bonehurst Road, Horley, England, RH6 8QF, United Kingdom, 866-573-4235","Horley",NA,7.2,"Good",422,"3","61","2019-10-01","2019-10-02",2,0,205736,3,"51.186374,-0.163809","73","3",1,1,0,1,1,1,0,0,1
"147","Best Western Greater London Hotel","60 Cranbrook Road, Ilford, England, IG1 4NH, United Kingdom, 866-573-4235","Ilford",NA,7,"Good",98,"4","47","2019-10-01","2019-10-02",2,0,445019,3,"51.561378,0.069085","22","3",0,0,0,1,0,1,0,0,0
"148","Best Western London Highbury","374 Seven Sisters Road, London, England, N4 2PG, United Kingdom, 866-573-4235","London",4.4,8.2,"Very Good",187,"4","117","2019-10-01","2019-10-02",2,0,499346,3,"51.568003,-0.099536","45",NA,0,1,0,1,0,1,1,0,1
"149","Best Western London Ilford Hotel","3-5 Argyle Road, Ilford, England, IG1 3BH, United Kingdom, 866-573-4235","Ilford",NA,7.2,"Good",160,"3.5","40","2019-10-01","2019-10-02",2,0,265413,4,"51.559942,0.067412","65","3",0,0,0,0,0,1,0,0,0
"150","Best Western Manor Hotel","Hever Court Road, Gravesend, England, DA12 5UQ, United Kingdom, 866-573-4235","Gravesend",NA,8,"Very Good",124,"4","70","2019-10-01","2019-10-02",2,0,210739,3,"51.410773,0.379463","63",NA,1,1,0,1,0,1,1,0,1
"151","Best Western Mornington Hotel London Hyde Park","12 Lancaster Gate, London, England, W2 3LG, United Kingdom, 866-573-4235","Paddington",2.2,8,"Very Good",482,"4","203","2019-10-01","2019-10-02",2,0,168099,4,"51.511882,-0.178276","70","5",0,1,1,1,1,1,1,0,0
"152","Best Western Palm Hotel","64-76 Hendon Way, London, England, NW2 2NL, United Kingdom, 866-573-4235","Cricklewood",5.1,7.8,"Good",265,"3.5","118","2019-10-01","2019-10-02",2,0,268428,4,"51.563657,-0.204811","101","3",0,1,1,1,1,1,1,0,1
"153","Best Western Plus Delmere Hotel","130 Sussex Gardens, London, England, W2 1UB, United Kingdom, 866-573-4235","Paddington",2,8.6,"Fabulous",350,"4.5","182","2019-10-01","2019-10-02",2,0,284677,3,"51.515627,-0.172258","39","6",0,1,0,0,1,1,1,0,1
"154","Best Western Plus Vauxhall Hotel","152 Old South Lambeth Road, London, England, SW8 1XX, United Kingdom, 866-573-4235","Vauxhall",1.9,8.4,"Very Good",200,"4","237","2019-10-01","2019-10-02",2,0,678597,3.5,"51.4801,-0.1241","28",NA,0,1,0,0,1,1,1,0,0
"155","Best Western Ship Hotel","Monument Green, Weybridge, England, KT13 8BQ, United Kingdom, 866-573-4235","Weybridge",NA,8,"Very Good",207,"3.5","118","2019-10-01","2019-10-02",2,0,509330,3,"51.373774,-0.456056","76","3",1,1,0,1,0,1,1,0,1
"156","Best Western Swiss Cottage Hotel","4 Adamson Road, Swiss Cottage, London, England, NW3 3HP, United Kingdom, 866-573-4235","Hampstead",3.2,8.2,"Very Good",274,"3.5","132","2019-10-01","2019-10-02",2,0,15768416,3,"51.544603,-0.172754","59","5",0,1,0,1,0,1,0,0,1
"157","Best Western The Boltons","19-21 Penywern Road, Earls Court, London, England, SW5 9TT, United Kingdom, 866-573-4235","Earl's Court",3.1,7.8,"Good",362,"4","161","2019-10-01","2019-10-02",2,0,307495,4,"51.490846,-0.193637","56","4",0,0,0,0,1,1,1,0,0
"158","Best Western Thurrock Hotel","Ship Lane, Aveley, Purfleet, England, RM19 1YN, United Kingdom, 866-573-4235","Purfleet",NA,7.6,"Good",114,"3","73","2019-10-01","2019-10-02",2,0,378245,3,"51.488649,0.264536","66","3",1,1,0,1,0,1,1,0,1
"159","Best Western Victoria Palace","60-64 Warwick Way, Victoria, London, England, SW1V 1SA, United Kingdom, 866-573-4235","Victoria",1.2,7.8,"Good",606,"3.5","140","2019-10-01","2019-10-02",2,0,286154,3,"51.491725,-0.141618","86","6",0,0,0,0,1,1,0,0,0
"160","Best Western Welwyn Garden City Homestead Court Hotel","Homestead Lane, Welwyn Garden City, England, AL7 4LX, United Kingdom, 866-573-4235","Welwyn Garden City",NA,7.8,"Good",226,"4","134","2019-10-01","2019-10-02",2,0,1491776,3,"51.79018,-0.189914","81","4",0,1,1,1,0,1,1,0,1
"161","Best Western White House Hotel","27-31 Upton Road, Watford, England, WD18 0JF, United Kingdom, 866-573-4235","Watford",NA,8.2,"Very Good",390,"3.5","110","2019-10-01","2019-10-02",2,0,7340448,3,"51.65644,-0.40181","67","3",0,1,0,0,0,1,0,0,1
"162","Beverley House Hotel","142 Sussex Gardens, London, England, W2 1UB, United Kingdom, 866-573-4235","Paddington",2,7.6,"Good",124,"2.5","89","2019-10-01","2019-10-02",2,0,7437472,3,"51.51546,-0.17288","23",NA,0,0,0,0,0,1,0,0,0
"163","Bexley Village Hotel","57-59, bexley high street, Bexley, England, DA5 1Ab, United Kingdom, 866-573-4235","Bexley",NA,9,"Superb",36,"5","86","2019-10-01","2019-10-02",2,0,870914944,3.5,"51.44155,0.14896","14",NA,0,0,0,0,0,1,0,0,0
"164","Bexleyheath Marriott Hotel","1 Broadway, Bexleyheath, England, DA6 7JZ, United Kingdom, 866-573-4235","Bexleyheath",NA,8.2,"Very Good",320,"4","130","2019-10-01","2019-10-02",2,0,132953,4,"51.455275,0.152376","142","5",1,1,1,1,1,1,1,1,1
"165","Bianca's House Hotel Heathrow Airport","19 Torridge Road, Slough, England, SL3 8UT, United Kingdom, 866-573-4235","Slough",18,7.2,"Good",11,"3","111","2019-10-01","2019-10-02",2,0,696130848,4,"51.490793,-0.535758","4","2",1,1,0,1,0,1,1,0,1
"166","Black Jack's Mill","Black Jack's Lock, Middlesex, Uxbridge, England, UB9 6HL, United Kingdom, 866-573-4235","Uxbridge",NA,9.2,"Superb",18,"4","65","2019-10-01","2019-10-02",2,0,883873568,3.5,"51.60216,-0.49532","7",NA,0,0,0,0,0,1,0,0,1
"167","Blades Hotel","122 Belgrave Road, Victoria, London, England, SW1V 2BL, United Kingdom, 866-573-4235","Victoria",1.3,8.4,"Very Good",570,"4","127","2019-10-01","2019-10-02",2,0,413868,3,"51.48961,-0.136505","17","4",0,0,0,0,0,1,0,0,0
"168","Blakemore Hyde Park","30, Leinster Gardens, London, England, W2 3AN, United Kingdom, 866-573-4235","Paddington",2.4,8.2,"Very Good",126,"4","194","2019-10-01","2019-10-02",2,0,285982,4,"51.512937,-0.18354","138","6",1,1,1,1,1,1,1,0,1
"169","Blakes Hotel London","33 Roland Gardens, London, England, SW7 3PF, United Kingdom, 866-573-4235","South Kensington",2.6,8.4,"Very Good",46,"4.5","348","2019-10-01","2019-10-02",2,0,151416,5,"51.489285,-0.18007","45","6",1,1,0,0,1,1,1,0,1
"170","BLOC Hotel Gatwick","South Terminal, Gatwick Airport, Gatwick, England, RH6 0NN, United Kingdom, 866-573-4235","Gatwick",NA,8.4,"Very Good",4418,"4","116","2019-10-01","2019-10-02",2,0,441720,3,"51.155925,-0.162324","245","4",0,0,0,0,1,1,0,0,1
"171","Blue Bells","14 Pembridge Square, Notting Hill Gate, London, England, W2 4EH, United Kingdom, 866-573-4235","Royal Borough of Kensington and Chelsea",2.9,7.4,"Good",159,"3","113","2019-10-01","2019-10-02",2,0,285984,3,"51.511627,-0.194448","25","5",0,0,0,0,0,1,0,0,0
"172","Bluebell House","Lovel Lane, Woodside, Windsor, England, SL4 2DG, United Kingdom, 866-573-4235","Windsor",NA,9,"Superb",23,"4.5","79","2019-10-01","2019-10-02",2,0,313417,4,"51.433544,-0.657678","4",NA,0,0,0,0,0,0,0,0,1
"173","Blueprint Apartments-No 5 Doughty Street","5 Doughty Street, London, England, WC1N 2PL, United Kingdom, 866-573-4235","Bloomsbury",1.2,8,"Very Good",41,"4","171","2019-10-01","2019-10-02",2,0,692972992,4,"51.52308,-0.11638","4",NA,0,0,0,0,0,1,0,0,0
"174","Blueprint Apartments - Turnmill Street","Turnmill Street 66, London, England, EC1M 5RR, United Kingdom, 866-573-4235","Farringdon",1.4,9.2,"Superb",34,"3.5","208","2019-10-01","2019-10-02",2,0,679413152,4,"51.52155,-0.10522",NA,NA,0,0,0,0,0,0,0,0,1
"175","Boat Hotel","346 Ealing Road, Wembley, England, HA0 1BH, United Kingdom, 866-573-4235","Brent",7.7,5.2,"",61,"1.5","51","2019-10-01","2019-10-02",2,0,485877,2,"51.537741,-0.299024","7","2",0,1,0,0,0,1,0,0,1
"176","Boka Hotel","33-37 Eardley Crescent, Earls Court, London, England, SW5 9JT, United Kingdom, 866-573-4235","Earl's Court",3.2,6.8,"Good",447,"3","80","2019-10-01","2019-10-02",2,0,311150,2,"51.488792,-0.195836","55","5",0,0,0,0,0,1,1,0,0
"177","Boston Court Hotel","26 Upper Berkeley Street, Marylebone, London, England, W1H 7QL, United Kingdom, 866-573-4235","City of Westminster",1.5,6,"Good",155,"2","81","2019-10-01","2019-10-02",2,0,255345,2,"51.51532,-0.16106","15","3",0,0,0,0,0,1,0,0,1
"178","Boston Manor Hotel","146-152 Boston Road, Hanwell, London, England, W7 2HJ, United Kingdom, 866-573-4235","Hanwell",8.8,7.4,"Good",214,"3","63","2019-10-01","2019-10-02",2,0,189142,3,"51.503752,-0.332993","43","3",1,1,0,1,0,1,1,0,1
"179","Boundary London","2-4 Boundary St (Enter on Redchurch St), Shoreditch, London, England, E2 7DD, United Kingdom, 866-573-4235","Shoreditch",2.5,8.8,"Fabulous",67,"4.5","292","2019-10-01","2019-10-02",2,0,91221728,5,"51.524333,-0.07627","17","3",1,1,1,1,1,1,1,0,0
"180","Bourne court","Bourne Ave, Ruislip, England, HA4 6TZ, United Kingdom, 866-573-4235","Ruislip",NA,10,"Exceptional",NA,NA,"65","2019-10-01","2019-10-02",2,0,1046312160,3,"51.554589,-0.398643",NA,NA,0,0,0,0,0,0,0,0,1
"181","Boxmoor Lodge","London Road, Hemel Hempstead, England, HP1 2RA, United Kingdom, 866-573-4235","Hemel Hempstead",NA,8.6,"Fabulous",173,"4.5","119","2019-10-01","2019-10-02",2,0,339738,3.5,"51.742197,-0.496677","25","2",1,1,0,1,1,1,1,0,1
"182","Brentwood Guest House Hotel","75-77 Rose Valley, Brentwood, England, CM14 4HJ, United Kingdom, 866-573-4235","Brentwood",NA,8.4,"Very Good",55,"4.5","66","2019-10-01","2019-10-02",2,0,516943,3.5,"51.61436,0.30147","20",NA,0,1,0,1,0,1,0,0,1
"183","Briar Mews","Victoria Street 126, St Albans, England, AL1 3TG, United Kingdom, 866-573-4235","St Albans",NA,8,"Very Good",NA,NA,"128","2019-10-01","2019-10-02",2,0,1090362336,4,"51.7652,-0.297712",NA,NA,0,0,0,0,0,0,0,0,1
"184","Brick Lane 1 Bedroom Apt Liverpool St","Brick Ln, London, England, E1 6RU, United Kingdom, 866-573-4235","Spitalfields",2.6,NA,NA,NA,NA,"148","2019-10-01","2019-10-02",2,0,1112787424,3.5,"51.520232,-0.071286","1",NA,0,0,0,0,0,1,0,0,0
"185","Brick Lane Comfy Apartments","23 Casson Street E.1, London, England, E1 5LA, United Kingdom, 866-573-4235","Whitechapel",2.7,6.8,"Good",11,"1","87","2019-10-01","2019-10-02",2,0,779175680,3.5,"51.51857,-0.06845","6","5",0,0,0,0,0,0,0,0,0
"186","Brick Lane Flat","50 Hanbury Street, London, England, E1 5JL, United Kingdom, 866-573-4235","Spitalfields",2.6,7,"Good",4,"1","71","2019-10-01","2019-10-02",2,0,692977920,3,"51.52018,-0.07129","2",NA,0,1,0,0,0,0,0,0,1
