"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"98","Berjaya Eden Park London Hotel","35-39 Inverness Terrace, Bayswater, London, England, W2 3JS, United Kingdom, 866-573-4235","Paddington",2.5,6.6,"Good",547,"3","90","2019-10-25","2019-10-26",2,0,189701,3,"51.512015,-0.186399","111","7",0,0,0,0,0,1,1,0,0
"99","Best Western Airlink Hotel London Heathrow","18-22 Pump Lane, Hayes, England, UB3 3NB, United Kingdom, 866-573-4235","Hayes",12,7.6,"Good",177,"4","88","2019-10-25","2019-10-26",2,0,447484,3.5,"51.505646,-0.413052","52","3",1,1,1,0,1,1,1,0,1
"100","Best Western Buckingham Palace Rd","8-12 St. Georges Drive, London, England, SW1V 4BJ, United Kingdom, 866-573-4235","Victoria",1.3,8,"Very Good",343,"3.5","404","2019-10-25","2019-10-26",2,0,285942,3,"51.4921,-0.146118","81","6",0,0,0,0,1,1,0,0,0
"101","Best Western Burns Hotel Kensington","18-26 Barkston Gardens, London, England, SW5 0EN, United Kingdom, 866-573-4235","Earl's Court",2.9,7.8,"Good",346,"3.5","123","2019-10-25","2019-10-26",2,0,284450,3,"51.492238,-0.191038","104","6",0,1,0,0,0,1,0,0,1
"102","Best Western Corona","85-89 Belgrave Road, Victoria, London, England, SW1V 2BQ, United Kingdom, 866-573-4235","Victoria",1.3,7.6,"Good",311,"3.5","222","2019-10-25","2019-10-26",2,0,286058,3,"51.489885,-0.137143","51","5",0,0,0,0,0,1,1,0,0
"103","Best Western London Highbury","374 Seven Sisters Road, London, England, N4 2PG, United Kingdom, 866-573-4235","London",4.4,8.2,"Very Good",187,"4","123","2019-10-25","2019-10-26",2,0,499346,3,"51.568003,-0.099536","45",NA,0,1,0,1,0,1,1,0,1
"104","Best Western Mornington Hotel London Hyde Park","12 Lancaster Gate, London, England, W2 3LG, United Kingdom, 866-573-4235","Paddington",2.2,8,"Very Good",482,"4","894","2019-10-25","2019-10-26",2,0,168099,4,"51.511882,-0.178276","70","5",0,1,1,1,1,1,1,0,0
"105","Best Western Palm Hotel","64-76 Hendon Way, London, England, NW2 2NL, United Kingdom, 866-573-4235","Cricklewood",5.1,7.8,"Good",265,"3.5","127","2019-10-25","2019-10-26",2,0,268428,4,"51.563657,-0.204811","101","3",0,1,1,1,1,1,1,0,1
"106","Best Western Plus Delmere Hotel","130 Sussex Gardens, London, England, W2 1UB, United Kingdom, 866-573-4235","Paddington",2,8.6,"Fabulous",350,"4.5","236","2019-10-25","2019-10-26",2,0,284677,3,"51.515627,-0.172258","39","6",0,1,0,0,1,1,1,0,1
"107","Best Western Plus Vauxhall Hotel","152 Old South Lambeth Road, London, England, SW8 1XX, United Kingdom, 866-573-4235","Vauxhall",1.9,8.4,"Very Good",200,"4","255","2019-10-25","2019-10-26",2,0,678597,3.5,"51.4801,-0.1241","28",NA,0,1,0,0,1,1,1,0,0
"108","Best Western Swiss Cottage Hotel","4 Adamson Road, Swiss Cottage, London, England, NW3 3HP, United Kingdom, 866-573-4235","Hampstead",3.2,8.2,"Very Good",274,"3.5","178","2019-10-25","2019-10-26",2,0,15768416,3,"51.544603,-0.172754","59","5",0,1,0,1,0,1,0,0,1
"109","Best Western The Boltons","19-21 Penywern Road, Earls Court, London, England, SW5 9TT, United Kingdom, 866-573-4235","Earl's Court",3.1,7.8,"Good",362,"4","235","2019-10-25","2019-10-26",2,0,307495,4,"51.490846,-0.193637","56","4",0,0,0,0,1,1,1,0,0
"110","Best Western Victoria Palace","60-64 Warwick Way, Victoria, London, England, SW1V 1SA, United Kingdom, 866-573-4235","Victoria",1.2,7.8,"Good",606,"3.5","299","2019-10-25","2019-10-26",2,0,286154,3,"51.491725,-0.141618","86","6",0,0,0,0,1,1,0,0,0
"111","Bestroom Studios","11 Gloucester Street, Pimlico, London, England, SW1 V 2DB, United Kingdom, 866-573-4235","Victoria",1.3,8.8,"Fabulous",15,"3.5","141","2019-10-25","2019-10-26",2,0,683196,2.5,"51.4905,-0.14006","15",NA,0,0,0,0,0,0,0,0,1
"112","Bianca's House Hotel Heathrow Airport","19 Torridge Road, Slough, England, SL3 8UT, United Kingdom, 866-573-4235","Slough",18,7.2,"Good",11,"3","284","2019-10-25","2019-10-26",2,0,696130848,4,"51.490793,-0.535758","4","2",1,1,0,1,0,1,1,0,1
"113","Blackbird","209 Earls Court Road, London, England, SW5 9AN, United Kingdom, 866-573-4235","Earl's Court",3,9.8,"Exceptional",61,"4.5","205","2019-10-25","2019-10-26",2,0,1048871424,4,"51.49179,-0.192155","9",NA,0,1,0,0,0,1,0,0,0
"114","Blakemore Hyde Park","30, Leinster Gardens, London, England, W2 3AN, United Kingdom, 866-573-4235","Paddington",2.4,8.2,"Very Good",126,"4","238","2019-10-25","2019-10-26",2,0,285982,4,"51.512937,-0.18354","138","6",1,1,1,1,1,1,1,0,1
"115","Blakes Hotel London","33 Roland Gardens, London, England, SW7 3PF, United Kingdom, 866-573-4235","South Kensington",2.6,8.4,"Very Good",46,"4.5","542","2019-10-25","2019-10-26",2,0,151416,5,"51.489285,-0.18007","45","6",1,1,0,0,1,1,1,0,1
"116","Blandford Hotel","80 Chiltern Street, London, England, W1U 5AF, United Kingdom, 866-573-4235","Marylebone",1.5,8.4,"Very Good",297,"4","220","2019-10-25","2019-10-26",2,0,284436,3.5,"51.521164,-0.155973","34",NA,0,0,0,0,1,1,1,0,0
"117","Blue Bells","14 Pembridge Square, Notting Hill Gate, London, England, W2 4EH, United Kingdom, 866-573-4235","Royal Borough of Kensington and Chelsea",2.9,7.4,"Good",159,"3","200","2019-10-25","2019-10-26",2,0,285984,3,"51.511627,-0.194448","25","5",0,0,0,0,0,1,0,0,0
"118","Blueprint Apartments-No 5 Doughty Street","5 Doughty Street, London, England, WC1N 2PL, United Kingdom, 866-573-4235","Bloomsbury",1.2,8,"Very Good",41,"4","198","2019-10-25","2019-10-26",2,0,692972992,4,"51.52308,-0.11638","4",NA,0,0,0,0,0,1,0,0,0
"119","Blueprint Apartments - Turnmill Street","Turnmill Street 66, London, England, EC1M 5RR, United Kingdom, 866-573-4235","Farringdon",1.4,9.2,"Superb",34,"3.5","208","2019-10-25","2019-10-26",2,0,679413152,4,"51.52155,-0.10522",NA,NA,0,0,0,0,0,0,0,0,1
"120","Boka Hotel","33-37 Eardley Crescent, Earls Court, London, England, SW5 9JT, United Kingdom, 866-573-4235","Earl's Court",3.2,6.8,"Good",447,"3","96","2019-10-25","2019-10-26",2,0,311150,2,"51.488792,-0.195836","55","5",0,0,0,0,0,1,1,0,0
"121","Boston Court Hotel","26 Upper Berkeley Street, Marylebone, London, England, W1H 7QL, United Kingdom, 866-573-4235","City of Westminster",1.5,6,"Good",155,"2","136","2019-10-25","2019-10-26",2,0,255345,2,"51.51532,-0.16106","15","3",0,0,0,0,0,1,0,0,1
"122","Boston Manor Hotel","146-152 Boston Road, Hanwell, London, England, W7 2HJ, United Kingdom, 866-573-4235","Hanwell",8.8,7.4,"Good",214,"3","66","2019-10-25","2019-10-26",2,0,189142,3,"51.503752,-0.332993","43","3",1,1,0,1,0,1,1,0,1
"123","Boundary London","2-4 Boundary St (Enter on Redchurch St), Shoreditch, London, England, E2 7DD, United Kingdom, 866-573-4235","Shoreditch",2.5,8.8,"Fabulous",67,"4.5","385","2019-10-25","2019-10-26",2,0,91221728,5,"51.524333,-0.07627","17","3",1,1,1,1,1,1,1,0,0
"124","Boundary London","2-4 Boundary St (Enter on Redchurch St), Shoreditch, London, England, E2 7DD, United Kingdom, 866-573-4235","Shoreditch",2.5,8.8,"Fabulous",67,"4.5","385","2019-10-25","2019-10-26",2,0,91221728,5,"51.524333,-0.07627","17","3",1,1,1,1,1,1,1,0,0
"125","Boundary London","2-4 Boundary St (Enter on Redchurch St), Shoreditch, London, England, E2 7DD, United Kingdom, 866-573-4235","Shoreditch",2.5,8.8,"Fabulous",67,"4.5","385","2019-10-25","2019-10-26",2,0,91221728,5,"51.524333,-0.07627","17","3",1,1,1,1,1,1,1,0,0
"126","Boundary London","2-4 Boundary St (Enter on Redchurch St), Shoreditch, London, England, E2 7DD, United Kingdom, 866-573-4235","Shoreditch",2.5,8.8,"Fabulous",67,"4.5","385","2019-10-25","2019-10-26",2,0,91221728,5,"51.524333,-0.07627","17","3",1,1,1,1,1,1,1,0,0
"127","Brewers Inn Hotel","147 East Hill, Wandsworth, London, England, SW18 2QB, United Kingdom, 866-573-4235","London",4.4,9.2,"Superb",63,"4.5","212","2019-10-25","2019-10-26",2,0,398853,3.5,"51.45687,-0.189557","16","2",1,1,0,1,1,1,0,0,1
"128","Brick Lane Comfy Apartments","23 Casson Street E.1, London, England, E1 5LA, United Kingdom, 866-573-4235","Whitechapel",2.7,6.8,"Good",11,"1","101","2019-10-25","2019-10-26",2,0,779175680,3.5,"51.51857,-0.06845","6","5",0,0,0,0,0,0,0,0,0
"129","Brick Lane Flat","50 Hanbury Street, London, England, E1 5JL, United Kingdom, 866-573-4235","Spitalfields",2.6,7,"Good",4,"1","76","2019-10-25","2019-10-26",2,0,692977920,3,"51.52018,-0.07129","2",NA,0,1,0,0,0,0,0,0,1
"130","Brick Lane Flats ","29 Whitechapel Road, London, England, E1 1DU, United Kingdom, 866-573-4235","Whitechapel",2.6,NA,NA,NA,NA,"149","2019-10-25","2019-10-26",2,0,695056352,3.5,"51.516733,-0.068853","1",NA,0,0,0,0,0,1,0,0,0
"131","Bridge Park Hotel","16 Hillside, Willesden, London, England, NW10 8BN, United Kingdom, 866-573-4235","Brent",6.2,6.6,"Good",112,"2.5","73","2019-10-25","2019-10-26",2,0,305427,2.5,"51.541119,-0.261604","43","4",1,1,0,1,0,1,0,0,1
"132","Brit Hotels London Court","194-196 Earls Court Road, London, England, SW5 9QF, United Kingdom, 866-573-4235","Earl's Court",3,8.8,"Fabulous",503,"4.5","181","2019-10-25","2019-10-26",2,0,536408,3,"51.492742,-0.193998","22",NA,0,0,0,0,1,1,0,0,0
"133","Britannia Inn Hotel","54 Mansfield Road, Ilford, England, IG1 3BD, United Kingdom, 866-573-4235","Ilford",9.2,7,"Good",283,"3.5","47","2019-10-25","2019-10-26",2,0,371432,3,"51.564088,0.065355","36","3",0,0,0,0,0,1,0,0,1
"134","Brompton Hotel","30 Old Brompton Road, South Kensington, London, England, SW7 3DL, United Kingdom, 866-573-4235","South Kensington",2.3,6.4,"Good",151,"2.5","116","2019-10-25","2019-10-26",2,0,281846,3,"51.493568,-0.175247","25",NA,0,1,0,0,0,1,1,0,0
"135","Brompton House","13 Seagrave Road, West Brompton, London, England, SW6 1RP, United Kingdom, 866-573-4235","West Brompton",3.3,7.2,"Good",20,NA,"120","2019-10-25","2019-10-26",2,0,749538016,3.5,"51.48637,-0.19683","14",NA,0,0,0,0,0,1,1,0,1
"136","Brook Green Hotel","170 Shepherds Bush Road, Hammersmith, London, England, W6 7PB, United Kingdom, 866-573-4235","Hammersmith",4.2,9.2,"Superb",14,"4.5","174","2019-10-25","2019-10-26",2,0,398854,3,"51.497204,-0.222902","17","3",1,1,0,0,1,1,0,0,0
"137","Brook Hotel","52-54 Stamford Brook Road, London, England, W6 0XL, United Kingdom, 866-573-4235","Hammersmith and Fulham",5.2,9.2,"Superb",37,"4.5","122","2019-10-25","2019-10-26",2,0,519055776,3,"51.49795,-0.2474","17",NA,0,1,0,0,0,1,0,0,1
"138","Brunel Hotel","79-81 Gloucester Terrace, London, England, W2 3HB, United Kingdom, 866-573-4235","Paddington",2.2,7,"Good",357,"3","151","2019-10-25","2019-10-26",2,0,284705,3,"51.513789,-0.17885","40","6",1,1,0,0,0,1,0,0,0
"139","Bulgari Hotel London","171 Knightsbridge, London, England, SW7 1DW, United Kingdom, 866-573-4235","Knightsbridge",1.6,9.6,"Exceptional",48,"4.5","6","2019-10-25","2019-10-26",2,0,402984,5,"51.501649,-0.162858","85","9",1,0,1,1,1,1,1,1,1
"140","Byron Hotel London","36-38 Queensborough Terrace, London, England, W2 3SH, United Kingdom, 866-573-4235","Paddington",2.5,7.2,"Good",371,"3.5","259","2019-10-25","2019-10-26",2,0,121527,3,"51.51195,-0.185354","45","6",0,0,0,1,0,1,1,0,0
"141","Caesar Hotel","26-33 Queens Gardens, Hyde Park, London, England, W2 3BE, United Kingdom, 866-573-4235","Paddington",2.4,8.4,"Very Good",1053,"4","258","2019-10-25","2019-10-26",2,0,121965,4,"51.513538,-0.182624","140","4",1,1,1,1,1,1,1,0,0
"142","Caledonian Studio Flats","287 Caledonian Road, Islington, London, England, N1 1EG, United Kingdom, 866-573-4235","Islington",2.3,6,"Good",5,"2","111","2019-10-25","2019-10-26",2,0,968308960,3,"51.540518,-0.117136","7",NA,0,0,0,0,0,0,0,0,1
"143","Camden Belmont Hotel","203 Camden Rd, London, England, NW1 9AA, United Kingdom, 866-573-4235","Kentish Town",2.8,8,"Very Good",127,"3","108","2019-10-25","2019-10-26",2,0,869769248,3,"51.54807,-0.13052","16",NA,0,0,0,0,1,0,0,0,0
"144","Camden Enterprise Hotel","2 Haverstock Hill, London, England, NW3 2BL, United Kingdom, 866-573-4235","Camden Town",2.8,9,"Superb",332,"4.5","173","2019-10-25","2019-10-26",2,0,612318624,3.5,"51.54418,-0.15321","21","3",0,1,0,0,1,1,0,0,0
"145","Canary Riverside Plaza Hotel","46 Westferry Circus, Canary Wharf, London, England, E14 8RS, United Kingdom, 866-573-4235","Canary Wharf",4.3,9,"Superb",77,"4.5","1","2019-10-25","2019-10-26",2,0,172390,5,"51.506786,-0.027503","142","8",1,1,1,1,1,1,1,1,1
"146","Canary Wharf - Thames View","1605 Roosevelt Tower, 18 Manhattan Plaza, London, England, E14 9NW, United Kingdom, 866-573-4235","Canary Wharf",5,6,"Good",2,NA,"142","2019-10-25","2019-10-26",2,0,1106665760,4,"51.5078,-0.01128",NA,NA,0,0,0,0,0,0,0,0,1
"147","Cardiff","5, 7, 9 Norfolk Square, Paddington, London, England, W2 1RU, United Kingdom, 866-573-4235","Paddington",2.1,6.8,"Good",387,"3.5","192","2019-10-25","2019-10-26",2,0,286018,3,"51.51549,-0.1739","60","4",0,0,0,0,0,1,0,0,0
"148","Caring Hotel","24 Craven Hill Gardens, London, England, W2 3EA, United Kingdom, 866-573-4235","Paddington",2.4,7.6,"Good",201,"4","151","2019-10-25","2019-10-26",2,0,286020,2,"51.51274,-0.183045","25","4",0,0,0,0,0,1,0,0,0
"149","Carlton Hotel","90 Belgrave Road, Victoria, London, England, SW1V 2BJ, United Kingdom, 866-573-4235","Victoria",1.3,6.4,"Good",202,"2.5","176","2019-10-25","2019-10-26",2,0,286024,2,"51.490158,-0.137782","20","5",0,0,0,0,0,1,0,0,0
"150","Castleton Hotel","164-166 Sussex Gardens, London, England, W2 1UD, United Kingdom, 866-573-4235","Paddington",2,6.4,"Good",207,"3","125","2019-10-25","2019-10-26",2,0,299226,3,"51.514947,-0.173163","46","4",0,0,0,0,1,1,0,0,1
"151","Central Hotel","16-18 Argyle St, London, England, WC1H 8EG, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,7.4,"Good",327,"3.5","157","2019-10-25","2019-10-26",2,0,426948,2,"51.529231,-0.123764","30","3",0,0,0,0,0,1,0,0,0
"152","Central Hoxton Shoreditch","100 Kingsland Road, London, England, E2 8DP, United Kingdom, 866-573-4235","Shoreditch",2.7,8,"Very Good",267,"3.5","141","2019-10-25","2019-10-26",2,0,471836,3,"51.530006,-0.077339","37","4",0,0,0,0,1,1,0,0,1
"153","Central London Apartment","71 Wentworth street, Tower Hamlets, London, England, E1 7TD, United Kingdom, 866-573-4235","Spitalfields",2.4,7,"Good",2,NA,"279","2019-10-25","2019-10-26",2,0,973003456,3.5,"51.51699,-0.07405","5",NA,0,0,0,0,0,1,0,0,0
"154","Central London Apt in Warren Street","Warren Street, London, England, W1T 5LZ, United Kingdom, 866-573-4235","Fitzrovia",1.3,NA,NA,NA,"4.5","164","2019-10-25","2019-10-26",2,0,1128851584,4,"51.523825,-0.140586",NA,NA,0,0,0,0,0,0,0,0,1
"155","Central Park Hotel","3-15 Wilberforce Road, London, England, N4 2SN, United Kingdom, 866-573-4235","London",4.1,5,"",155,"2.5","110","2019-10-25","2019-10-26",2,0,457285,3,"51.565088,-0.102265","60","4",0,1,0,0,0,0,0,0,1
"156","Central Park Hotel","3-15 Wilberforce Road, London, England, N4 2SN, United Kingdom, 866-573-4235","London",4.1,5,"",155,"2.5","110","2019-10-25","2019-10-26",2,0,208229,3,"51.51127,-0.18515","299","7",1,1,0,1,0,1,1,0,0
"157","Central Park Hotel","49/67 Queensborough Terrace, London, England, W2 3SS, United Kingdom, 866-573-4235","Paddington",2.5,7.2,"Good",830,"3","127","2019-10-25","2019-10-26",2,0,457285,3,"51.565088,-0.102265","60","4",0,1,0,0,0,0,0,0,1
"158","Central Park Hotel","49/67 Queensborough Terrace, London, England, W2 3SS, United Kingdom, 866-573-4235","Paddington",2.5,7.2,"Good",830,"3","127","2019-10-25","2019-10-26",2,0,208229,3,"51.51127,-0.18515","299","7",1,1,0,1,0,1,1,0,0
"159","Charlies Hotel","63 Anson Road, Tufnell Park, London, England, N7 0AR, United Kingdom, 866-573-4235","Tufnell Park",3.3,5.8,"",118,"2","123","2019-10-25","2019-10-26",2,0,324079,2.5,"51.555275,-0.129725","20","2",0,0,0,0,0,1,0,0,1
"160","Charlotte Guest House","195-197 Sumatra Road, West Hampstead, London, England, NW6 1PF, United Kingdom, 866-573-4235","West Hampstead",4,8.2,"Very Good",332,"4","126","2019-10-25","2019-10-26",2,0,478824,2,"51.548857,-0.192323","44","2",0,0,0,0,0,0,0,0,0
"161","Charlotte Street Apartments by Allô Housing","68 Charlotte Street, London, England, W1T 4PX, United Kingdom, 866-573-4235","Fitzrovia",NA,6.6,"Good",13,"1","160","2019-10-25","2019-10-26",2,0,858017312,3.5,"51.520303,-0.136565","12",NA,0,0,0,0,0,1,1,0,0
"162","Chelsea Bridge Apartments","124 Prince of Wales Drive, London, England, SW8 4BJ, United Kingdom, 866-573-4235","Battersea",2.2,8.2,"Very Good",201,"4","350","2019-10-25","2019-10-26",2,0,369147,4,"51.477913,-0.145835","21","6",0,0,0,0,1,1,1,0,1
"163","Chelsea Cloisters","Sloane Avenue, London, England, SW3 3DW, United Kingdom, 866-573-4235","Chelsea",2,6.4,"Good",1013,"3","205","2019-10-25","2019-10-26",2,0,440314,3.5,"51.492774,-0.167046","250","9",1,1,0,0,0,1,1,0,1
"164","Chelsea for History and Art Lovers","85 Oakley Street, Flat 4, London, England, SW3 5NP, United Kingdom, 866-573-4235","Chelsea",2.3,NA,NA,NA,NA,"140","2019-10-25","2019-10-26",2,0,1121021376,4,"51.48545,-0.16897",NA,NA,0,0,0,0,0,0,0,0,1
"165","Chelsea Guest House","372 Wandsworth Road, London, England, SW8 4TE, United Kingdom, 866-573-4235","Clapham",2.5,8,"Very Good",192,"4","99","2019-10-25","2019-10-26",2,0,443419,3,"51.47125,-0.137048","47","3",0,0,0,0,0,0,0,0,1
"166","Chelsea House Hotel","96 Redcliffe Gardens, London, England, SW10 9HH, United Kingdom, 866-573-4235","Earl's Court",3,7.4,"Good",182,"3","172","2019-10-25","2019-10-26",2,0,286032,2,"51.48912,-0.19","25","3",0,0,0,0,0,1,0,0,1
"167","Chelsea Stamford Bridge Atmosphere","246 North End Road, Flat 2, London, England, SW6 1NL, United Kingdom, 866-573-4235","London",3.6,NA,NA,NA,NA,"163","2019-10-25","2019-10-26",2,0,1121250272,4,"51.485118,-0.202541",NA,NA,0,0,0,0,0,0,0,0,1
"168","Cheshire Hotel","110 Great Russell Street, London, England, WC1B 3NA, United Kingdom, 866-573-4235","Fitzrovia",0.7,6,"Good",328,"2.5","145","2019-10-25","2019-10-26",2,0,191823,3,"51.517436,-0.129198","40",NA,0,0,0,0,0,1,0,0,0
"169","Chester Hotel Victoria","27-29 Longmoore Street, Victoria, Westminster, London, England, SW1V 1JQ, United Kingdom, 866-573-4235","Victoria",1.2,6.2,"Good",210,"2.5","152","2019-10-25","2019-10-26",2,0,299079,2,"51.49231,-0.14111","20","3",0,0,0,0,0,1,0,0,0
"170","Cheval Harrington Court","13 Harrington Road, London, England, SW7 3ES, United Kingdom, 866-573-4235","South Kensington",2.3,9.6,"Exceptional",60,"4.5","310","2019-10-25","2019-10-26",2,0,260880,4,"51.494096,-0.175579","33","5",0,0,0,0,1,1,1,0,0
"171","Cheval Knightsbridge","15 Cheval Place, London, England, SW7 1EW, United Kingdom, 866-573-4235","Knightsbridge",1.8,9.4,"Exceptional",20,"4.5","961","2019-10-25","2019-10-26",2,0,430921,5,"51.498899,-0.166356","33","3",0,0,1,0,0,1,1,0,1
"172","Cheval Phoenix House","1 Wilbraham Place, London, England, SW1X 9AE, United Kingdom, 866-573-4235","Chelsea",1.6,9,"Superb",30,"4.5","395","2019-10-25","2019-10-26",2,0,427833,5,"51.493928,-0.157688","33","6",0,0,1,0,1,1,1,0,0
"173","Cheval Thorney Court","Palace Gate, Kensington, London, England, W8 5NJ, United Kingdom, 866-573-4235","Kensington",2.5,10,"Exceptional",8,"5","672","2019-10-25","2019-10-26",2,0,430923,5,"51.501152,-0.184067","59",NA,0,0,1,0,1,1,1,0,1
"174","Cheval Three Quays","40 Lower Thames Street, London, England, EC3R 6AG, United Kingdom, 866-573-4235","The City of London",2,9.8,"Exceptional",313,"5","836","2019-10-25","2019-10-26",2,0,445953,5,"51.508816,-0.081108","97","9",0,0,1,0,1,1,1,0,0
"175","Chiswick Lodge Hotel","104 Turnham Green Terrace, London, England, W4 1QN, United Kingdom, 866-573-4235","Hammersmith and Fulham",5.6,4.6,"",37,"2","100","2019-10-25","2019-10-26",2,0,307867,3,"51.494912,-0.255312","10","3",0,0,0,0,0,1,0,0,0
"176","Chiswick Rooms","407 Goldhawk Road, London, England, W6 0SA, United Kingdom, 866-573-4235","Hammersmith",5.1,7.8,"Good",205,"3.5","146","2019-10-25","2019-10-26",2,0,434025,3.5,"51.493784,-0.245043","33","3",0,0,0,0,1,1,0,0,0
"177","Church Street Hotel","29-33 Camberwell Church Street, London, England, SE5 8TR, United Kingdom, 866-573-4235","London",2.8,8.4,"Very Good",150,"4.5","167","2019-10-25","2019-10-26",2,0,259193,3,"51.473887,-0.090184","27","4",1,1,0,1,0,1,0,0,0
"178","Citadines Apart'hotel Holborn-Covent Garden London","94-99 High Holborn, London, England, WC1V 6LF, United Kingdom, 866-573-4235","Bloomsbury",0.8,8.2,"Very Good",586,"4","355","2019-10-25","2019-10-26",2,0,136021,4,"51.517753,-0.118571","192","6",0,0,1,1,1,1,1,0,1
"179","Citadines Barbican London","7-21 Goswell Road, London, England, EC1M 7AH, United Kingdom, 866-573-4235","Barbican",1.6,8.6,"Fabulous",443,"4.5","273","2019-10-25","2019-10-26",2,0,119468,4,"51.522117,-0.097486","129","7",0,0,1,0,1,1,1,0,1
"180","Citadines South Kensington London","35A Gloucester Road, London, England, SW7 4PL, United Kingdom, 866-573-4235","Kensington",2.5,8.8,"Fabulous",327,"4.5","337","2019-10-25","2019-10-26",2,0,175683,4,"51.497683,-0.183754","92","6",0,0,0,0,1,1,1,0,1
"181","Citadines Trafalgar Square London","18/21 Northumberland Avenue, London, England, WC2N 5EA, United Kingdom, 866-573-4235","West End",0.1,8.6,"Fabulous",1155,"4","384","2019-10-25","2019-10-26",2,0,186465,4,"51.506958,-0.124813","187","8",0,0,1,1,0,1,1,0,0
"182","citizenM London Bankside","20 Lavington Street, Surrey House, London, England, SE1 0NZ, United Kingdom, 866-573-4235","Bermondsey",1.3,9,"Superb",570,"4.5","333","2019-10-25","2019-10-26",2,0,462638,4,"51.505178,-0.098215","192","5",1,1,0,1,1,1,0,0,0
